gross,genres,month
9528092,Drama,5
9528092,Thriller,5
10137232,Action,9
10137232,Biography,9
10137232,Crime,9
10137232,Drama,9
10137232,Thriller,9
9795017,Crime,9
9795017,Drama,9
9795017,Thriller,9
20488579,Action,9
20488579,Sci-Fi,9
20488579,Thriller,9
19445217,Drama,1
19445217,Fantasy,1
19445217,Romance,1
8355815,Comedy,2
8355815,Crime,2
8355815,Drama,2
8355815,Thriller,2
28837115,Comedy,2
6471394,Comedy,1
6471394,Crime,1
6291602,Comedy,NA
6291602,Sci-Fi,NA
10706786,Action,2
10706786,Fantasy,2
10706786,Thriller,2
8742261,Action,2
8742261,Crime,2
8742261,Drama,2
8742261,Mystery,2
8742261,Thriller,2
43905746,Action,11
43905746,Sci-Fi,11
43905746,Thriller,11
21413502,Action,7
21413502,Adventure,7
21413502,Comedy,7
21413502,Crime,7
21413502,Music,7
21413502,Mystery,7
7994115,Comedy,4
7994115,Drama,4
7994115,Music,4
124107476,Crime,12
124107476,Drama,12
124107476,Thriller,12
197171806,Action,5
197171806,Adventure,5
197171806,Fantasy,5
12802907,Drama,9
12802907,Romance,9
31569268,Action,3
31569268,Crime,3
31569268,Drama,3
31569268,Sci-Fi,3
31569268,Thriller,3
66488090,Crime,8
66488090,Drama,8
66488090,Mystery,8
66488090,Thriller,8
95308367,Crime,3
95308367,Drama,3
95308367,Thriller,3
60652036,Action,9
60652036,Adventure,9
60652036,Comedy,9
60652036,Drama,9
60652036,War,9
1206135,Crime,4
1206135,Drama,4
1206135,Thriller,4
56607223,Adventure,7
56607223,Comedy,7
50173190,Drama,10
50173190,Mystery,10
50173190,Sci-Fi,10
47095453,Comedy,12
47095453,Fantasy,12
47095453,Romance,12
37879996,Comedy,10
37879996,Fantasy,10
37879996,Romance,10
25900000,Crime,12
25900000,Drama,12
25900000,Music,12
53574088,Adventure,8
53574088,Crime,8
53574088,Drama,8
53574088,Western,8
89253340,Action,12
89253340,Thriller,12
37339525,Crime,6
37339525,Drama,6
37339525,Romance,6
37339525,Thriller,6
60154431,Comedy,NA
60154431,Drama,NA
60154431,Thriller,NA
528972,Drama,9
528972,Romance,9
528972,War,9
103738726,Action,6
103738726,Comedy,6
103738726,Crime,6
103738726,Music,6
103738726,Romance,6
103738726,Thriller,6
69304264,Crime,7
69304264,Romance,7
69304264,Thriller,7
29781453,Biography,10
29781453,Comedy,10
29781453,Drama,10
15519841,Adventure,12
15519841,Animation,12
15519841,Comedy,12
15519841,Family,12
15519841,Fantasy,12
5600000,Drama,2
5600000,Horror,2
5600000,Romance,2
5600000,Thriller,2
126805112,Comedy,6
126805112,Romance,6
93607673,Comedy,7
93607673,Romance,7
67263182,Drama,5
67263182,Mystery,5
67263182,Thriller,5
92001027,Action,11
92001027,Adventure,11
92001027,Drama,11
92001027,Sci-Fi,11
92001027,Thriller,11
10539414,Action,6
10539414,Drama,6
10539414,Fantasy,6
10539414,Thriller,6
10539414,Western,6
58918501,Action,7
58918501,Drama,7
58918501,Mystery,7
58918501,Thriller,7
58918501,War,7
181395380,Comedy,3
181395380,Fantasy,3
181395380,Romance,3
14946229,Biography,7
14946229,Crime,7
14946229,Drama,7
14946229,Thriller,7
130512915,Comedy,5
130512915,Family,5
130512915,Fantasy,5
139852971,Action,9
139852971,Crime,9
139852971,Thriller,9
110000082,Comedy,10
106807667,Action,12
106807667,Comedy,12
106807667,Crime,12
106807667,Romance,12
101702060,Action,7
101702060,Adventure,7
101702060,Family,7
101702060,Fantasy,7
101702060,Sci-Fi,7
95149435,Comedy,8
95149435,Family,8
95149435,Romance,8
100768056,Crime,NA
100768056,Drama,NA
100768056,Mystery,NA
100768056,Thriller,NA
92115211,Crime,7
92115211,Drama,7
92115211,Mystery,7
92115211,Thriller,7
93452056,Adventure,12
93452056,Comedy,12
93452056,Drama,12
83287363,Action,6
83287363,Thriller,6
82931301,Comedy,5
82931301,Romance,5
60962878,Crime,8
60962878,Drama,8
60962878,Mystery,8
60962878,Thriller,8
76261036,Crime,9
76261036,Drama,9
76261036,Thriller,9
71423726,Adventure,12
71423726,Comedy,12
71423726,Sci-Fi,12
71277420,Comedy,7
88625922,Adventure,11
88625922,Comedy,11
88625922,Family,11
88625922,Musical,11
70001065,Action,8
70001065,Horror,8
67253092,Drama,1
67253092,Sport,1
66790248,Drama,4
66790248,Thriller,4
65557989,Action,4
65557989,Adventure,4
65557989,Horror,4
65557989,Thriller,4
60786269,Comedy,7
60786269,Drama,7
60786269,Music,7
60786269,Romance,7
59365105,Comedy,9
59365105,Drama,9
59365105,Romance,9
162792677,Adventure,11
162792677,Animation,11
162792677,Comedy,11
162792677,Family,11
162792677,Fantasy,11
31598308,Horror,9
31598308,Horror,9
31598308,Mystery,9
31598308,Mystery,9
31598308,Thriller,9
31598308,Thriller,9
57362581,Action,10
57362581,Crime,10
57362581,Drama,10
57362581,Romance,10
57362581,Thriller,10
53854588,Comedy,8
53854588,Drama,8
53854588,Romance,8
53854588,Sport,8
52580895,Comedy,5
52580895,Family,5
52580895,Romance,5
52580895,Sport,5
51019112,Adventure,4
51019112,Comedy,4
51019112,Sci-Fi,4
48114556,Comedy,12
48114556,Family,12
48114556,Fantasy,12
48114556,Romance,12
50648679,Action,9
50648679,Horror,9
50648679,Sci-Fi,9
50648679,Thriller,9
46280507,Comedy,5
46280507,Romance,5
38360195,Adventure,1
38360195,Comedy,1
38360195,Drama,1
46815748,Action,9
46815748,Adventure,9
46815748,Crime,9
46815748,Thriller,9
35617599,Drama,7
35617599,Family,7
35617599,Fantasy,7
47307550,Crime,6
47307550,Drama,6
47307550,Thriller,6
32003620,Action,9
32003620,Crime,9
32003620,Thriller,9
27972410,Action,4
27972410,Adventure,4
27972410,Comedy,4
28133159,Adventure,7
28133159,Animation,7
28133159,Comedy,7
28133159,Family,7
28133159,Fantasy,7
27400000,Action,12
27400000,Adventure,12
27400000,Sci-Fi,12
24343673,Drama,9
24343673,Drama,9
24343673,Fantasy,9
24343673,Fantasy,9
24343673,Musical,9
24343673,Musical,9
24343673,Romance,9
24343673,Romance,9
22877808,Drama,12
22877808,Romance,12
36883539,Action,2
36883539,Crime,2
36883539,Drama,2
36883539,Thriller,2
22531698,Action,8
22531698,Adventure,8
22531698,Sci-Fi,8
22531698,Thriller,8
20400913,Action,10
20400913,Comedy,10
20400913,Crime,10
20400913,Drama,10
20400913,Thriller,10
20101861,Comedy,6
20101861,Romance,6
20101861,Sci-Fi,6
25200412,Adventure,7
25200412,Comedy,7
25200412,Family,7
25200412,Fantasy,7
25200412,Sci-Fi,7
19719930,Crime,1
19719930,Drama,1
19719930,Mystery,1
19719930,Thriller,1
19377727,Comedy,12
19377727,Musical,12
13401683,Action,7
13401683,Action,7
13401683,Sci-Fi,7
13401683,Sci-Fi,7
17300889,Action,6
17300889,Adventure,6
17300889,Comedy,6
17300889,Fantasy,6
15527125,Drama,12
15527125,Romance,12
15527125,Western,12
13560960,Biography,12
13560960,Drama,12
13560960,History,12
15523168,Mystery,2
15523168,Thriller,2
11146409,Action,NA
11146409,Adventure,NA
11146409,Horror,NA
11146409,Sci-Fi,NA
7916887,Action,9
7916887,Crime,9
7916887,Drama,9
7916887,Thriller,9
7916887,War,9
6565495,Drama,12
6565495,Romance,12
15279680,Action,8
15279680,Crime,8
15279680,Thriller,8
7262288,Comedy,4
7262288,Crime,4
7262288,Thriller,4
4584886,Drama,10
4584886,Romance,10
2154540,Action,1
2154540,Thriller,1
8129455,Action,9
8129455,Adventure,9
8129455,Comedy,9
8129455,Crime,9
136019448,Biography,8
136019448,Drama,8
136019448,History,8
136019448,Thriller,8
183875760,Action,7
183875760,Adventure,7
183875760,Crime,7
183875760,Drama,7
183875760,Mystery,7
183875760,Thriller,7
67061228,Action,3
67061228,Comedy,3
67061228,Romance,3
53300852,Crime,8
53300852,Drama,8
53300852,Thriller,8
150415432,Action,5
150415432,Adventure,5
150415432,Thriller,5
150415432,War,5
44834712,Drama,1
44834712,Thriller,1
84300000,Animation,2
84300000,Family,2
84300000,Fantasy,2
84300000,Musical,2
1500000,Adventure,11
1500000,Drama,11
1500000,Western,11
62318875,Action,1
62318875,Adventure,1
62318875,Fantasy,1
62318875,Sci-Fi,1
62318875,Thriller,1
5773519,Drama,11
5773519,Drama,11
5773519,Drama,11
5773519,Horror,11
5773519,Horror,11
5773519,Horror,11
5773519,Sci-Fi,11
5773519,Sci-Fi,11
5773519,Sci-Fi,11
5773519,Thriller,11
5773519,Thriller,11
5773519,Thriller,11
51768623,Drama,12
37035515,Comedy,2
37035515,Drama,2
24520892,Action,1
24520892,Crime,1
24520892,Drama,1
24520892,Thriller,1
24430272,Comedy,4
24430272,Romance,4
158348400,Drama,6
158348400,Mystery,6
158348400,Thriller,6
31136950,Drama,7
31136950,Fantasy,7
31136950,Romance,7
29113588,Action,1
29113588,Crime,1
29113588,Thriller,1
138447667,Action,3
138447667,Comedy,3
138447667,Crime,3
116006080,Comedy,4
116006080,Drama,4
116006080,Romance,4
106793915,Adventure,6
106793915,Animation,6
106793915,Comedy,6
106793915,Drama,6
106793915,Family,6
87856565,Comedy,1
87856565,Romance,1
70100000,Comedy,6
70100000,Drama,6
70100000,Romance,6
159578352,Action,6
159578352,Comedy,6
159578352,Crime,6
57750000,Biography,6
57750000,Drama,6
57750000,History,6
57750000,Romance,6
45290318,Action,10
45290318,Comedy,10
45290318,Sport,10
41543207,Crime,4
41543207,Drama,4
41543207,Mystery,4
41543207,Thriller,4
41252428,Comedy,11
41252428,Drama,11
41252428,Romance,11
35228696,Drama,1
35228696,Horror,1
35228696,Mystery,1
35228696,Thriller,1
59992760,Comedy,6
34667015,Action,6
34667015,Adventure,6
34667015,Thriller,6
37652565,Fantasy,3
37652565,Horror,3
37652565,Mystery,3
37652565,Thriller,3
24375436,Action,3
24375436,Crime,3
24375436,Drama,3
24375436,Thriller,3
20915465,Adventure,5
20915465,Comedy,5
20915465,Family,5
20915465,Fantasy,5
20915465,Sci-Fi,5
24127895,Crime,9
24127895,Drama,9
24127895,Thriller,9
84961,Action,10
84961,Action,10
84961,Adventure,10
84961,Adventure,10
84961,History,10
84961,History,10
26404753,Action,1
26404753,Comedy,1
26404753,Crime,1
26404753,Romance,1
26404753,Thriller,1
6105175,Comedy,12
5664251,Action,12
5664251,Fantasy,12
5664251,Western,12
1260917,Action,9
1260917,Comedy,9
1260917,Crime,9
116724075,Drama,9
116724075,Music,9
56083966,Action,3
56083966,Adventure,3
56083966,Romance,3
22108977,Action,8
22108977,Comedy,8
22108977,Fantasy,8
293501675,Drama,8
293501675,Mystery,8
293501675,Thriller,8
18600911,Action,1
18600911,Crime,1
18600911,Thriller,1
7204138,Comedy,10
90800000,Action,6
90800000,Action,6
90800000,Drama,6
90800000,Drama,6
90800000,Family,6
90800000,Family,6
90800000,Sport,6
90800000,Sport,6
150117807,Crime,12
150117807,Drama,12
163947053,Comedy,6
163947053,Drama,6
163947053,Romance,6
116735231,Crime,9
116735231,Mystery,9
116735231,Thriller,9
118500000,Adventure,11
118500000,Comedy,11
118500000,Sci-Fi,11
126546825,Action,7
126546825,Sci-Fi,7
126546825,Thriller,7
166147885,Drama,2
166147885,Romance,2
111760631,Action,7
111760631,Adventure,7
111760631,Comedy,7
111760631,Family,7
111760631,Sci-Fi,7
108706165,Crime,7
108706165,Drama,7
108706165,Thriller,7
138614544,Comedy,12
138614544,Family,12
125069696,Action,11
125069696,Biography,11
125069696,Drama,11
125069696,Thriller,11
125069696,War,11
107458785,Comedy,7
107458785,Drama,7
107458785,Sport,7
102310175,Horror,5
102310175,Mystery,5
102310175,Thriller,5
96917897,Biography,9
96917897,Drama,9
93952276,Comedy,1
93952276,Drama,1
93952276,Romance,1
90703745,Comedy,4
89138076,Horror,2
89138076,Mystery,2
87666629,Adventure,5
87666629,Comedy,5
87666629,Sci-Fi,5
87666629,Western,5
90353764,Comedy,3
90353764,Crime,3
82522790,Fantasy,11
82522790,Horror,11
82522790,Romance,11
94125426,Biography,7
94125426,Drama,7
94125426,Romance,7
95001343,Biography,4
95001343,Drama,4
95001343,Sport,4
81292135,Crime,NA
81292135,Drama,NA
81292135,Thriller,NA
86208010,Comedy,11
81593527,Adventure,2
81593527,Drama,2
81593527,Family,2
75274748,Comedy,9
75274748,Drama,9
90835030,Action,1
90835030,Comedy,1
72455275,Action,NA
72455275,Adventure,NA
72455275,Drama,NA
72455275,Romance,NA
72455275,War,NA
75305995,Biography,9
75305995,Drama,9
75305995,Music,9
74098862,Crime,3
74098862,Thriller,3
72266306,Crime,2
72266306,Drama,2
72266306,Mystery,2
72266306,Thriller,2
71347010,Comedy,3
71347010,Romance,3
70836296,Comedy,11
70836296,Drama,11
70836296,Fantasy,11
70836296,Romance,11
70405498,Drama,12
70405498,History,12
70405498,Thriller,12
70163652,Comedy,1
70163652,Crime,1
66808615,Adventure,3
66808615,Comedy,3
66808615,Crime,3
66808615,Romance,3
115603980,Biography,11
115603980,Biography,11
115603980,Drama,11
115603980,Drama,11
115603980,Sport,11
115603980,Sport,11
115603980,War,11
115603980,War,11
64149837,Comedy,3
64149837,Drama,3
64149837,Family,3
64149837,Fantasy,3
64149837,Romance,3
83906114,Comedy,4
83906114,Romance,4
66466372,Horror,8
72306065,Drama,10
72306065,History,10
72306065,Thriller,10
59068786,Action,11
59068786,Drama,11
59068786,Thriller,11
59068786,War,11
60923325,Comedy,5
60923325,Music,5
57887882,Comedy,10
57887882,Drama,10
57887882,Romance,10
53955614,Action,7
53955614,Adventure,7
53955614,Comedy,7
53955614,Family,7
53955614,Sci-Fi,7
54967359,Action,7
54967359,Horror,7
54228104,Action,1
54228104,Adventure,1
54228104,Drama,1
54228104,Romance,1
54228104,Thriller,1
57981889,Crime,3
57981889,Drama,3
57981889,Thriller,3
61094903,Action,2
61094903,Action,2
61094903,Mystery,2
61094903,Mystery,2
61094903,Thriller,2
61094903,Thriller,2
53082743,Drama,10
53082743,Mystery,10
53082743,Sci-Fi,10
53082743,Thriller,10
54414716,Comedy,11
54414716,Crime,11
57011847,Adventure,12
57011847,Animation,12
57011847,Comedy,12
57011847,Family,12
57011847,Sci-Fi,12
50859889,Action,12
50859889,Adventure,12
50859889,Drama,12
50859889,Thriller,12
51185897,Action,6
51185897,Adventure,6
51185897,Thriller,6
52000688,Action,7
52000688,Adventure,7
52000688,Sci-Fi,7
52000688,Thriller,7
49851591,Comedy,6
49851591,Crime,6
49851591,Romance,6
47781388,Mystery,3
47781388,Thriller,3
52320979,Drama,6
52320979,Fantasy,6
52320979,Romance,6
47806295,Horror,7
47806295,Mystery,7
47806295,Thriller,7
51853450,Comedy,8
51853450,Drama,8
51853450,Family,8
51853450,Fantasy,8
46012734,Comedy,4
46012734,Romance,4
47034272,Biography,6
47034272,Drama,6
47034272,Music,6
47034272,Musical,6
45856732,Crime,11
45856732,Drama,11
45856732,Thriller,11
59588068,Horror,11
59588068,Mystery,11
59588068,Thriller,11
44175394,Drama,12
44175394,History,12
45500797,Adventure,2
45500797,Drama,2
45500797,Romance,2
41797066,Action,12
41797066,Horror,12
41797066,Sci-Fi,12
41797066,Thriller,12
38087756,Comedy,12
38087756,Family,12
37752931,Drama,8
37752931,Romance,8
50562555,Comedy,2
50562555,Music,2
50562555,Romance,2
37371385,Adventure,2
37371385,Comedy,2
37371385,Sci-Fi,2
37101011,Comedy,12
37101011,Drama,12
38176892,Horror,4
38176892,Mystery,4
36283504,Mystery,2
36283504,Thriller,2
35183792,Biography,2
35183792,Drama,2
35183792,Music,2
35183792,Musical,2
38543473,Comedy,7
36037909,Comedy,2
36037909,Drama,2
42575718,Horror,8
33864342,Comedy,8
33864342,Crime,8
33864342,Romance,8
33508922,Drama,10
42071069,Comedy,4
42071069,Drama,4
42071069,Romance,4
42071069,Sport,4
32853640,Comedy,3
32853640,Drama,3
42615685,Comedy,5
42615685,Western,5
32055248,Action,7
32055248,Adventure,7
32055248,Crime,7
32055248,Fantasy,7
32055248,Mystery,7
32055248,Thriller,7
31836745,Adventure,12
31836745,Drama,12
31836745,Mystery,12
30993544,Comedy,11
30993544,Drama,11
30993544,Romance,11
30981850,Biography,11
30981850,Crime,11
30981850,Drama,11
30981850,Music,11
30199105,Action,8
30199105,Adventure,8
30199105,Crime,8
30199105,Thriller,8
29077547,Drama,11
29077547,Musical,11
29077547,Romance,11
29374178,Crime,8
29374178,Drama,8
29374178,Horror,8
29374178,Thriller,8
28535768,Comedy,NA
27663982,Horror,8
27663982,Sci-Fi,8
27663982,Thriller,8
27053815,Action,9
27053815,Adventure,9
27053815,Romance,9
26814957,Biography,2
26814957,Drama,2
26814957,History,2
26814957,Romance,2
25178165,Drama,2
25178165,Romance,2
25117498,Horror,3
25117498,Thriller,3
32645,Crime,10
32645,Drama,10
32645,Romance,10
32645,Thriller,10
24332324,Comedy,6
24332324,Drama,6
36665854,Action,7
36665854,Crime,7
36665854,Drama,7
36665854,Thriller,7
22717758,Adventure,5
22717758,Animation,5
22717758,Comedy,5
22717758,Drama,5
22717758,Family,5
22717758,Fantasy,5
22717758,Musical,5
22433915,Crime,9
22433915,Drama,9
22433915,Mystery,9
22433915,Thriller,9
22326247,Drama,1
22326247,Romance,1
21176322,Action,1
21176322,Comedy,1
21176322,Crime,1
20300000,Drama,2
20300000,Thriller,2
20302961,Drama,9
15962471,Biography,5
15962471,Drama,5
15962471,History,5
15962471,Romance,5
14942422,Action,4
14942422,Crime,4
14942422,Thriller,4
14967182,Action,9
14967182,Crime,9
14967182,Drama,9
14967182,Thriller,9
18996755,Drama,9
18996755,Thriller,9
14375181,Action,5
14375181,Adventure,5
14375181,Comedy,5
14375181,Music,5
14375181,Thriller,5
20999103,Adventure,10
20999103,Animation,10
20999103,Comedy,10
20999103,Crime,10
20999103,Family,10
14448589,Comedy,4
14448589,Romance,4
14358033,Comedy,2
14358033,Romance,2
14358033,Sci-Fi,2
14358033,Thriller,2
33201661,Comedy,4
33201661,Romance,4
14018364,Comedy,5
14018364,Crime,5
14018364,Family,5
14018364,Romance,5
13395939,Comedy,10
13395939,Drama,10
13395939,Romance,10
20113965,Biography,2
20113965,Drama,2
20113965,Romance,2
13376506,Drama,3
13208023,Crime,8
13208023,Horror,8
13208023,Thriller,8
13838130,Action,10
13838130,Adventure,10
13838130,Fantasy,10
13838130,Thriller,10
5773519,Drama,11
5773519,Drama,11
5773519,Drama,11
5773519,Horror,11
5773519,Horror,11
5773519,Horror,11
5773519,Sci-Fi,11
5773519,Sci-Fi,11
5773519,Sci-Fi,11
5773519,Thriller,11
5773519,Thriller,11
5773519,Thriller,11
9652000,Comedy,9
12081447,Comedy,11
12081447,Drama,11
12081447,Music,11
7000000,Action,8
7000000,Adventure,8
7000000,Drama,8
7000000,Thriller,8
10431220,Action,7
10431220,Sci-Fi,7
10326062,Action,9
10326062,Horror,9
10326062,Mystery,9
10326062,Sci-Fi,9
10326062,Thriller,9
6114237,Drama,10
6114237,Mystery,10
6114237,Sci-Fi,10
6114237,Thriller,10
4835968,Action,11
4835968,Adventure,11
4835968,Thriller,11
4777007,Comedy,4
4777007,Fantasy,4
4777007,Sci-Fi,4
3675072,Adventure,3
3675072,Sci-Fi,3
3675072,Thriller,3
18438149,Comedy,3
18438149,Drama,3
511920,Adventure,4
511920,Animation,4
511920,Comedy,4
511920,Fantasy,4
511920,Romance,4
10640645,Action,2
10640645,Crime,2
10640645,Drama,2
10640645,Mystery,2
10640645,Thriller,2
652526,Action,7
652526,Adventure,7
652526,Family,7
652526,Thriller,7
80050171,Drama,4
80050171,Drama,4
80050171,Mystery,4
80050171,Mystery,4
80050171,Thriller,4
80050171,Thriller,4
7564000,Comedy,9
7564000,Crime,9
7564000,Drama,9
7564000,Thriller,9
876671,Adventure,9
876671,Comedy,9
876671,Drama,9
876671,Romance,9
876671,Thriller,9
876671,War,9
2869369,Comedy,1
2869369,Fantasy,1
128978,Action,12
128978,Drama,12
128978,History,12
128978,Romance,12
128978,War,12
77231,Drama,7
77231,History,7
77231,War,7
4563029,Action,7
4563029,Drama,7
4563029,Sci-Fi,7
4563029,Thriller,7
463730,Comedy,9
50693162,Action,NA
50693162,Drama,NA
50693162,Fantasy,NA
6498000,Action,7
6498000,Adventure,7
6498000,Drama,7
6498000,Fantasy,7
6498000,War,7
63411478,Drama,8
63411478,Fantasy,8
63411478,Romance,8
63411478,Sci-Fi,8
42640890,Comedy,2
42640890,Romance,2
144512310,Action,6
144512310,Action,6
144512310,Action,6
144512310,Crime,6
144512310,Crime,6
144512310,Crime,6
144512310,Thriller,6
144512310,Thriller,6
144512310,Thriller,6
35287788,Animation,9
35287788,Comedy,9
35287788,Family,9
35287788,Horror,9
35287788,Sci-Fi,9
25335935,Action,8
25335935,Adventure,8
25335935,Sci-Fi,8
25335935,Thriller,8
5881504,Biography,2
5881504,Drama,2
5881504,Romance,2
5881504,Sport,2
60000000,Action,6
60000000,Comedy,6
60000000,Sci-Fi,6
29802761,Comedy,12
29802761,Sport,12
626809,Action,6
626809,Adventure,6
626809,Drama,6
626809,History,6
626809,War,6
127214072,Comedy,9
127214072,Romance,9
88915214,Comedy,7
88915214,Romance,7
30400000,Comedy,3
85570368,Action,8
85570368,Adventure,8
85570368,Comedy,8
85570368,Family,8
85570368,Sci-Fi,8
75668868,Action,11
75668868,Adventure,11
75668868,Mystery,11
75668868,Sci-Fi,11
75668868,Thriller,11
6594136,Action,1
6594136,Biography,1
6594136,Drama,1
58700247,Drama,4
58700247,Romance,4
50668906,Biography,9
50668906,Drama,9
50668906,Sport,9
39177215,Crime,5
39177215,Drama,5
39177215,Thriller,5
40334024,Comedy,3
40334024,Crime,3
40334024,Romance,3
71038190,Action,4
71038190,Comedy,4
71038190,Crime,4
24044532,Drama,5
24044532,Romance,5
22770864,Comedy,12
22770864,Drama,12
